$$Component_Title,$$Component_Description,$$Component_Type,$$Rule_Id,$$Rule_Description,$Parameter_Id,$Parameter_Description,$Parameter_Value_Alternatives,$Parameter_Value_Default,$$Profile_Source,$$Profile_Description,$$Control_Id_List,Check_Id,Check_Description,$$Namespace
OSCO,OSCO,validation,file_owner_worker_kubeconfig,Ensure that the kubelet configuration file ownership is set to root:root,,,,,profiles/OCP4_CIS_NODE/profile.json,OCP4 CIS Node Profile,CIS-4.1.10,file_owner_worker_kubeconfig,Check that the kubelet configuration file ownership is set to root:root,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,file_groupowner_worker_kubeconfig,Ensure that the kubelet configuration file ownership is set to root:root,,,,,profiles/OCP4_CIS_NODE/profile.json,OCP4 CIS Node Profile,CIS-4.1.10,file_groupowner_worker_kubeconfig,Check that the kubelet configuration file ownership is set to root:root,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,kubelet_enable_protect_kernel_sysctl,Ensure that the --protect-kernel-defaults argument is set to true,,,,,profiles/OCP4_CIS_NODE/profile.json,OCP4 CIS Node Profile,CIS-4.2.6,kubelet_enable_protect_kernel_sysctl,Check that the --protect-kernel-defaults argument is set to true,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,kubelet_enable_protect_kernel_defaults,Ensure that the --protect-kernel-defaults argument is set to true,,,,,profiles/OCP4_CIS_NODE/profile.json,OCP4 CIS Node Profile,CIS-4.2.6,kubelet_enable_protect_kernel_defaults,Check that the --protect-kernel-defaults argument is set to true,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_anonymous_auth,Ensure that the --anonymous-auth argument is set to false,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.1,api_server_anonymous_auth,Check that the --anonymous-auth argument is set to false,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_basic_auth,Ensure that the --basic-auth-file argument is not set,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.2,api_server_basic_auth,Check that the --basic-auth-file argument is not set,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_token_auth,Ensure that the --token-auth-file parameter is not set,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.3,api_server_token_auth,Check that the --token-auth-file parameter is not set,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_https_for_kubelet_conn,Ensure that the --kubelet-https argument is set to true,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.4,api_server_https_for_kubelet_conn,Check that the --kubelet-https argument is set to true,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_openshift_https_serving_cert,Ensure that the --kubelet-https argument is set to true,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.4,api_server_openshift_https_serving_cert,Check that the --kubelet-https argument is set to true,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_oauth_https_serving_cert,Ensure that the --kubelet-https argument is set to true,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.4,api_server_oauth_https_serving_cert,Check that the --kubelet-https argument is set to true,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_kubelet_client_cert,Ensure that the --kubelet-client-certificate and --kubelet-client-key arguments are set as appropriate,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.5,api_server_kubelet_client_cert,Check that the --kubelet-client-certificate and --kubelet-client-key arguments are set as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_kubelet_client_cert_pre_4_9,Ensure that the --kubelet-client-certificate and --kubelet-client-key arguments are set as appropriate,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.5,api_server_kubelet_client_cert_pre_4_9,Check that the --kubelet-client-certificate and --kubelet-client-key arguments are set as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_kubelet_client_key,Ensure that the --kubelet-client-certificate and --kubelet-client-key arguments are set as appropriate,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.5,api_server_kubelet_client_key,Check that the --kubelet-client-certificate and --kubelet-client-key arguments are set as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_kubelet_client_key_pre_4_9,Ensure that the --kubelet-client-certificate and --kubelet-client-key arguments are set as appropriate,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.5,api_server_kubelet_client_key_pre_4_9,Check that the --kubelet-client-certificate and --kubelet-client-key arguments are set as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_kubelet_certificate_authority,Ensure that the --kubelet-certificate-authority argument is set as appropriate,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.6,api_server_kubelet_certificate_authority,Check that the --kubelet-certificate-authority argument is set as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_auth_mode_no_aa,Ensure that the --authorization-mode argument is not set to AlwaysAllow,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.7,api_server_auth_mode_no_aa,Check that the --authorization-mode argument is not set to AlwaysAllow,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_auth_mode_node,Ensure that the --authorization-mode argument includes Node,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.8,api_server_auth_mode_node,Check that the --authorization-mode argument includes Node,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_auth_mode_rbac,Ensure that the --authorization-mode argument includes RBAC,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.9,api_server_auth_mode_rbac,Check that the --authorization-mode argument includes RBAC,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_api_priority_gate_enabled,Ensure that the admission control plugin EventRateLimit is set,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.10,api_server_api_priority_gate_enabled,Check that the admission control plugin EventRateLimit is set,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_api_priority_flowschema_catch_all,Ensure that the admission control plugin EventRateLimit is set,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.10,api_server_api_priority_flowschema_catch_all,Check that the admission control plugin EventRateLimit is set,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_admission_control_plugin_AlwaysAdmit,Ensure that the admission control plugin AlwaysAdmit is not set,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.11,api_server_admission_control_plugin_AlwaysAdmit,Check that the admission control plugin AlwaysAdmit is not set,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_admission_control_plugin_AlwaysPullImages,Ensure that the admission control plugin AlwaysPullImages is set,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.12,api_server_admission_control_plugin_AlwaysPullImages,Check that the admission control plugin AlwaysPullImages is set,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_admission_control_plugin_SecurityContextDeny,Ensure that the admission control plugin SecurityContextDeny is not set,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.13,api_server_admission_control_plugin_SecurityContextDeny,Check that the admission control plugin SecurityContextDeny is not set,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_admission_control_plugin_ServiceAccount,Ensure that the admission control plugin ServiceAccount is set,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.14,api_server_admission_control_plugin_ServiceAccount,Check that the admission control plugin ServiceAccount is set,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_no_adm_ctrl_plugins_disabled,Ensure that the admission control plugin ServiceAccount is set,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.14,api_server_no_adm_ctrl_plugins_disabled,Check that the admission control plugin ServiceAccount is set,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_admission_control_plugin_NamespaceLifecycle,Ensure that the admission control plugin NamespaceLifecycle is set,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.15,api_server_admission_control_plugin_NamespaceLifecycle,Check that the admission control plugin NamespaceLifecycle is set,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_admission_control_plugin_Scc,Ensure that the admission control plugin PodSecurityPolicy is set (Automated),,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.16,api_server_admission_control_plugin_Scc,Check that the admission control plugin PodSecurityPolicy is set (Automated),http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_admission_control_plugin_NodeRestriction,Ensure that the admission control plugin NodeRestriction is set (Automated),,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.17,api_server_admission_control_plugin_NodeRestriction,Check that the admission control plugin NodeRestriction is set (Automated),http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_insecure_bind_address,Ensure that the --insecure-bind-address argument is not set,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.18,api_server_insecure_bind_address,Check that the --insecure-bind-address argument is not set,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_insecure_port,Ensure that the --insecure-port argument is set to 0,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.19,api_server_insecure_port,Check that the --insecure-port argument is set to 0,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_bind_address,Ensure that the --secure-port argument is not set to 0,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.20,api_server_bind_address,Check that the --secure-port argument is not set to 0,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_profiling_protected_by_rbac,Ensure that the --profiling argument is set to false,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.21,api_server_profiling_protected_by_rbac,Check that the --profiling argument is set to false,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_audit_log_path,Ensure that the --audit-log-path argument is set,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.22,api_server_audit_log_path,Check that the --audit-log-path argument is set,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,openshift_api_server_audit_log_path,Ensure that the --audit-log-path argument is set,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.22,openshift_api_server_audit_log_path,Check that the --audit-log-path argument is set,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,audit_log_forwarding_enabled,Ensure that the audit logs are forwarded off the cluster for retention,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.23,audit_log_forwarding_enabled,Check that the audit logs are forwarded off the cluster for retention,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_audit_log_maxbackup,Ensure that the --audit-log-maxbackup argument is set to 10 or as appropriate,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.24,api_server_audit_log_maxbackup,Check that the --audit-log-maxbackup argument is set to 10 or as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,ocp_api_server_audit_log_maxbackup,Ensure that the --audit-log-maxbackup argument is set to 10 or as appropriate,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.24,ocp_api_server_audit_log_maxbackup,Check that the --audit-log-maxbackup argument is set to 10 or as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_audit_log_maxsize,Ensure that the --audit-log-maxsize argument is set to 100 or as appropriate,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.25,api_server_audit_log_maxsize,Check that the --audit-log-maxsize argument is set to 100 or as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,ocp_api_server_audit_log_maxsize,Ensure that the --audit-log-maxsize argument is set to 100 or as appropriate,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.25,ocp_api_server_audit_log_maxsize,Check that the --audit-log-maxsize argument is set to 100 or as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_request_timeout,Ensure that the --request-timeout argument is set as appropriate,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.26,api_server_request_timeout,Check that the --request-timeout argument is set as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_service_account_lookup,Ensure that the --service-account-lookup argument is set to true,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.27,api_server_service_account_lookup,Check that the --service-account-lookup argument is set to true,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_service_account_public_key,Ensure that the --service-account-key-file argument is set as appropriate,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.28,api_server_service_account_public_key,Check that the --service-account-key-file argument is set as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_etcd_cert,Ensure that the --etcd-certfile and --etcd-keyfile arguments are set as appropriate,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.29,api_server_etcd_cert,Check that the --etcd-certfile and --etcd-keyfile arguments are set as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_etcd_key,Ensure that the --etcd-certfile and --etcd-keyfile arguments are set as appropriate,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.29,api_server_etcd_key,Check that the --etcd-certfile and --etcd-keyfile arguments are set as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_tls_cert,Ensure that the --tls-cert-file and --tls-private-key-file arguments are set as appropriate,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.30,api_server_tls_cert,Check that the --tls-cert-file and --tls-private-key-file arguments are set as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_tls_private_key,Ensure that the --tls-cert-file and --tls-private-key-file arguments are set as appropriate,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.30,api_server_tls_private_key,Check that the --tls-cert-file and --tls-private-key-file arguments are set as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_client_ca,Ensure that the --client-ca-file argument is set as appropriate,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.31,api_server_client_ca,Check that the --client-ca-file argument is set as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_etcd_ca,Ensure that the --etcd-cafile argument is set as appropriate,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.32,api_server_etcd_ca,Check that the --etcd-cafile argument is set as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_encryption_provider_config,Ensure that the --encryption-provider-config argument is set as appropriate,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.33,api_server_encryption_provider_config,Check that the --encryption-provider-config argument is set as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_encryption_provider_cipher,Ensure that encryption providers are appropriately configured,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.34,api_server_encryption_provider_cipher,Check that encryption providers are appropriately configured,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,api_server_tls_cipher_suites,Ensure that the API Server only makes use of Strong Cryptographic Ciphers,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.2.35,api_server_tls_cipher_suites,Check that the API Server only makes use of Strong Cryptographic Ciphers,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,kubelet_eviction_thresholds_set_soft_memory_available,Ensure that garbage collection is configured as appropriate,var_kubelet_eviction_thresholds_set_soft_memory_available,Memory Available for the EvictionSoft threshold to trigger.,{'default': '500Mi'},500Mi,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.3.1,kubelet_eviction_thresholds_set_soft_memory_available,Check that garbage collection is configured as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,kubelet_eviction_thresholds_set_soft_nodefs_available,Ensure that garbage collection is configured as appropriate,var_kubelet_eviction_thresholds_set_soft_nodefs_available,Node FS Available for the EvictionSoft threshold to trigger.,"{'default': '10%', '5pc': '5%', '10pc': '10%', '15pc': '15%', '20pc': '20%'}",10%,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.3.1,kubelet_eviction_thresholds_set_soft_nodefs_available,Check that garbage collection is configured as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,kubelet_eviction_thresholds_set_soft_nodefs_inodesfree,Ensure that garbage collection is configured as appropriate,var_kubelet_eviction_thresholds_set_soft_nodefs_inodesfree,Node FS inodes Free for the EvictionSoft threshold to trigger.,"{'default': '5%', '5pc': '5%', '10pc': '10%', '15pc': '15%', '20pc': '20%'}",5%,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.3.1,kubelet_eviction_thresholds_set_soft_nodefs_inodesfree,Check that garbage collection is configured as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,kubelet_eviction_thresholds_set_soft_imagefs_available,Ensure that garbage collection is configured as appropriate,var_kubelet_eviction_thresholds_set_soft_imagefs_available,Image FS Available for the EvictionSoft threshold to trigger.,"{'default': '15%', '5pc': '5%', '10pc': '10%', '15pc': '15%', '20pc': '20%'}",15%,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.3.1,kubelet_eviction_thresholds_set_soft_imagefs_available,Check that garbage collection is configured as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,kubelet_eviction_thresholds_set_soft_imagefs_inodesfree,Ensure that garbage collection is configured as appropriate,var_kubelet_eviction_thresholds_set_soft_imagefs_inodesfree,Image FS inodes Free for the EvictionSoft threshold to trigger.,"{'default': '10%', '5pc': '5%', '10pc': '10%', '15pc': '15%', '20pc': '20%'}",10%,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.3.1,kubelet_eviction_thresholds_set_soft_imagefs_inodesfree,Check that garbage collection is configured as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,kubelet_eviction_thresholds_set_hard_memory_available,Ensure that garbage collection is configured as appropriate,var_kubelet_eviction_thresholds_set_hard_memory_available,Memory Available for the EvictonHard threshold to trigger.,{'default': '200Mi'},200Mi,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.3.1,kubelet_eviction_thresholds_set_hard_memory_available,Check that garbage collection is configured as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,kubelet_eviction_thresholds_set_hard_nodefs_available,Ensure that garbage collection is configured as appropriate,var_kubelet_eviction_thresholds_set_hard_nodefs_available,Node FS Available for the EvictonHard threshold to trigger.,"{'default': '5%', '5pc': '5%', '10pc': '10%', '15pc': '15%', '20pc': '20%'}",5%,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.3.1,kubelet_eviction_thresholds_set_hard_nodefs_available,Check that garbage collection is configured as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,kubelet_eviction_thresholds_set_hard_nodefs_inodesfree,Ensure that garbage collection is configured as appropriate,var_kubelet_eviction_thresholds_set_hard_nodefs_inodesfree,Node FS inodes Free for the EvictonHard threshold to trigger.,"{'default': '4%', '4pc': '4%', '5pc': '5%', '10pc': '10%', '15pc': '15%', '20pc': '20%'}",4%,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.3.1,kubelet_eviction_thresholds_set_hard_nodefs_inodesfree,Check that garbage collection is configured as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,kubelet_eviction_thresholds_set_hard_imagefs_available,Ensure that garbage collection is configured as appropriate,var_kubelet_eviction_thresholds_set_hard_imagefs_available,Image FS Available for the EvictonHard threshold to trigger.,"{'default': '10%', '5pc': '5%', '10pc': '10%', '15pc': '15%', '20pc': '20%'}",10%,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.3.1,kubelet_eviction_thresholds_set_hard_imagefs_available,Check that garbage collection is configured as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,kubelet_eviction_thresholds_set_hard_imagefs_inodesfree,Ensure that garbage collection is configured as appropriate,var_kubelet_eviction_thresholds_set_hard_imagefs_inodesfree,Image FS inodes Free for the EvictonHard threshold to trigger.,"{'default': '5%', '5pc': '5%', '10pc': '10%', '15pc': '15%', '20pc': '20%'}",5%,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.3.1,kubelet_eviction_thresholds_set_hard_imagefs_inodesfree,Check that garbage collection is configured as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,rbac_debug_role_protects_pprof,Ensure that controller manager healthz endpoints are protected by RBAC. (Automated),,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.3.2,rbac_debug_role_protects_pprof,Check that controller manager healthz endpoints are protected by RBAC. (Automated),http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,controller_use_service_account,Ensure that the --use-service-account-credentials argument is set to true,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.3.3,controller_use_service_account,Check that the --use-service-account-credentials argument is set to true,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,controller_service_account_private_key,Ensure that the --service-account-private-key-file argument is set as appropriate,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.3.4,controller_service_account_private_key,Check that the --service-account-private-key-file argument is set as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,controller_service_account_ca,Ensure that the --root-ca-file argument is set as appropriate,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.3.5,controller_service_account_ca,Check that the --root-ca-file argument is set as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,controller_rotate_kubelet_server_certs,Ensure that the RotateKubeletServerCertificate argument is set to true,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.3.6,controller_rotate_kubelet_server_certs,Check that the RotateKubeletServerCertificate argument is set to true,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,controller_secure_port,Ensure that the --bind-address argument is set to 127.0.0.1,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.3.7,controller_secure_port,Check that the --bind-address argument is set to 127.0.0.1,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,controller_insecure_port_disabled,Ensure that the --bind-address argument is set to 127.0.0.1,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.3.7,controller_insecure_port_disabled,Check that the --bind-address argument is set to 127.0.0.1,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,scheduler_no_bind_address,Ensure that the --bind-address argument is set to 127.0.0.1,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-1.4.2,scheduler_no_bind_address,Check that the --bind-address argument is set to 127.0.0.1,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,etcd_cert_file,Ensure that the --cert-file and --key-file arguments are set as appropriate,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-2.1,etcd_cert_file,Check that the --cert-file and --key-file arguments are set as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,etcd_key_file,Ensure that the --cert-file and --key-file arguments are set as appropriate,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-2.1,etcd_key_file,Check that the --cert-file and --key-file arguments are set as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,etcd_client_cert_auth,Ensure that the --client-cert-auth argument is set to true,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-2.2,etcd_client_cert_auth,Check that the --client-cert-auth argument is set to true,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,etcd_auto_tls,Ensure that the --auto-tls argument is not set to true,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-2.3,etcd_auto_tls,Check that the --auto-tls argument is not set to true,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,etcd_peer_cert_file,Ensure that the --peer-cert-file and --peer-key-file arguments are set as appropriate,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-2.4,etcd_peer_cert_file,Check that the --peer-cert-file and --peer-key-file arguments are set as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,etcd_peer_key_file,Ensure that the --peer-cert-file and --peer-key-file arguments are set as appropriate,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-2.4,etcd_peer_key_file,Check that the --peer-cert-file and --peer-key-file arguments are set as appropriate,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,etcd_peer_client_cert_auth,Ensure that the --peer-client-cert-auth argument is set to true,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-2.5,etcd_peer_client_cert_auth,Check that the --peer-client-cert-auth argument is set to true,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,etcd_peer_auto_tls,Ensure that the --peer-auto-tls argument is not set to true,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-2.6,etcd_peer_auto_tls,Check that the --peer-auto-tls argument is not set to true,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
OSCO,OSCO,validation,idp_is_configured,Client certificate authentication should not be used for users,,,,,profiles/OCP4_CIS/profile.json,OCP4 CIS Profile,CIS-3.1.1,idp_is_configured,Client certificate authentication should not be used for users,http://ibm.github.io/compliance-trestle/schemas/oscal/cd
